id,predicted
281,4.299143179951895
282,4.199920908283328
283,4.087339590095564
284,4.336885952606239
285,4.62279438182504
286,3.607611212591481
287,4.576161621204163
288,4.283569319748107
289,4.154554746786512
290,3.9172331632496205
291,3.551323341978047
292,3.6924019093341967
293,2.814127362047821
294,4.538343643235778
295,3.79048717194427
296,4.017258359398436
297,3.128490928400937
298,4.4228505233960576
299,3.9511667737983065
300,3.263110073780042
301,4.100840259449494
302,4.194067375550221
303,4.5494507961744635
304,3.038959355875396
305,3.980555389511178
306,4.196990742428689
307,3.9291565550227956
308,4.787016026118103
309,4.131175498119359
310,3.744954864485771
311,3.635317665552266
312,3.655982276506742
313,4.00058133095058
314,4.647936344867177
315,4.415613968239402
316,3.9514583279677393
317,4.466062411992518
318,3.12449374817539
319,4.251061091936856
320,4.4517217092167884
321,3.0562204517661518
322,3.6888680183557727
323,4.451133686681225
324,4.097451896385949
325,4.502306345025881
326,3.5533828303312567
327,4.208762156538222
328,4.226540845206185
329,4.059691578393918
330,3.7322849982274797
331,4.259368470068778
332,3.5735966900951373
333,4.346365211609301
334,4.23319875099674
335,4.1027197206750445
336,4.3309313768681115
337,4.410762346061235
338,3.706393875712997
339,4.314887409084618
340,3.6167159583297934
341,4.452035497109199
342,3.9813727994347765
343,4.591575339661791
344,4.734709270900029
345,4.210102063503456
346,3.9563706625738098
347,4.521108031709467
348,3.9944956044445936
349,3.6426884379410245
350,4.002378259899444
351,3.762778149963232
352,4.459828003940198
353,3.7763342699493876
354,3.7982184896581566
355,4.796737409248305
356,3.959184268908
357,4.855772480176293
358,3.3920988272824646
359,4.03955504917261
360,4.008525908433305
361,4.545341585375816
362,2.7368796084514004
363,4.183261051864484
364,4.277954492535764
365,4.078970936171469
366,3.868510116218171
367,3.9615603483157207
368,4.3131241899140225
369,3.6417049363516933
370,3.8193581991062384
371,3.47644284593873
372,4.3708462005007815
373,4.855772480176293
374,3.696759044673487
375,4.108340735306428
376,3.7567335495630076
377,4.433867334538122
378,4.045984120691741
379,4.166205016663526
380,4.522654377718401
381,3.594739230675961
382,4.016241390507446
383,3.2701636980873117
384,3.9546962488801545
385,2.994209521841941
386,4.525586166201871
387,4.077659013836869
388,2.9751478087205827
389,2.9248144372936484
390,4.719592095367198
391,3.787254170609432
392,3.885450158866914
393,4.086872974555165
394,3.526379548190193
395,4.062419483710016
396,3.9161351022889157
397,3.8625958636941284
398,3.7068370100545343
399,3.4419830436699197
400,4.025646071589231
401,3.629054558961096
402,4.471414101435049
403,4.150416020094107
404,3.736935859924364
405,4.306489753806735
406,4.505100111248665
407,3.5196649080154803
408,4.907702090026682
409,3.5476690676243634
410,3.3274354348287294
411,4.051294919465601
412,3.902313589049473
413,3.8721259598972906
414,4.371028452820394
415,3.0535451443465083
416,4.666868695411001
417,3.8777644686480772
418,4.483070337098247
419,3.7354449575489346
420,4.725171529584843
421,3.9171792384824706
422,4.105878850921404
423,4.173201529233844
424,4.71397607130006
425,3.2036154289173084
426,3.5964074615631816
427,3.802713537310507
428,4.130684164933287
429,3.8733063411654567
430,4.235538707506329
431,4.455919669495993
432,3.976601237302069
433,4.409302539445293
434,3.9274818417746995
435,4.4967832236738
436,4.642531656346297
437,4.569909121065923
438,4.4618215279398985
439,3.9781699309597003
440,3.8244605256047595
441,3.7538911092668483
442,3.4378489748561707
443,4.940118149774687
444,2.7887749128544033
445,4.037984059424419
446,3.2406337340638194
447,4.406783614126765
448,4.213990166160954
449,4.095682379589284
450,3.3172788813086083
451,4.139897399169339
452,4.3619583587824655
453,4.563292990570079
454,2.6586903225497247
455,4.15454728203853
456,4.2778260947375735
457,4.434788258196892
458,4.432171019140757
459,4.527350126691352
460,3.6281788210551715
461,4.121216641028206
462,4.333277811779212
463,3.824963546112678
464,3.490092294979098
465,3.8839210434152474
466,4.570029324359519
467,3.8469078485867274
468,3.7363894089548966
469,4.6415772042864605
470,4.65860789123787
471,4.084550452485111
472,4.224032504385728
473,3.4495991315823273
474,3.633304341029027
475,3.9520225963362456
476,3.900136879925068
477,3.817395253135196
478,3.917952643082309
479,4.178224849749419
480,4.112282489089565
481,4.517986346758251
482,4.150164741910251
483,4.7360497528648215
484,3.7503947903248647
485,4.527417706129335
486,3.6988301114387894
487,4.246035275359735
488,4.544479958353548
489,3.658863529586515
490,3.832274809549061
491,4.0590004587340704
492,4.405079222080587
493,4.817605023001677
494,4.109172501372717
495,3.986438444364517
496,4.747782681820758
497,4.444689074806417
498,4.0045826946912175
499,4.2767753128754915
500,4.106349737721164
501,4.342988671924978
502,4.282552013309647
503,3.667996373804021
504,3.5709913681791816
505,4.429943628866436
506,2.8746666574655135
507,3.9245629178935624
508,4.5987018362385905
509,3.7018106913166795
510,4.4654038658827
511,4.622319230073237
512,4.071931248391447
513,4.566064445087961
514,4.729483758040643
515,3.6479554453973195
516,4.730763562982445
517,4.405382651564613
518,3.4102921791258622
519,4.144530547634811
520,3.773755335838408
521,4.717592627522953
522,3.338986644052049
523,2.847103261253076
524,4.21167538569383
525,3.656270404727703
526,3.656024221291233
527,3.973979590539134
528,4.327746634723602
529,4.329996163158372
530,3.515265453012772
531,3.993280537359732
532,3.616444560899998
533,4.844412897097567
534,4.681928275079475
535,4.605292896379879
536,4.0112264403672455
537,4.244999059752023
538,3.783481738299394
539,4.7114347977812585
540,3.32996569975439
541,4.330158921868019
542,3.5517986813629543
543,4.710433984839581
544,4.320944194996034
545,3.858394725518158
546,3.319367138254338
547,3.598798376286112
548,4.341722744168594
549,3.3880290305751988
550,3.6586912611607554
551,3.795384211940636
552,4.2651909206732155
553,4.61994885272893
554,3.931842001527834
555,3.742834499423473
556,4.314610171404621
557,4.428611281051449
558,4.5849324608837865
559,4.3437098546350725
560,4.063968567069934
561,4.624075731725334
562,4.047069311182093
563,3.995368829378453
564,3.662259177909199
565,4.068022036544322
566,4.184767218684024
567,4.799959741541857
568,4.709612634223582
569,4.557870996191801
570,4.285769090041488
571,3.9937431870033717
572,3.9651715562405623
573,4.468290892408985
574,4.0522936402295375
575,3.7462898172315353
576,4.258761609894496
577,4.524899593897694
578,2.8527397501204614
579,4.211912584671908
580,4.360860323844501
581,3.962695613685888
582,3.84986591872188
583,4.751098925518036
584,3.8414104152788964
585,4.359750701957801
586,4.537383533750626
587,3.561453409233616
588,1.9010747912252968
589,3.6813884184936256
590,4.594125220205364
591,3.230730312339069
592,4.255220378683014
593,3.640065721807768
594,3.759585618529176
595,4.65371489952849
596,4.401656497642072
597,4.908270172281601
598,2.6869090155262105
599,4.354732041910671
600,4.363013534608865
601,3.3468136708607372
602,3.6096201790967886
603,4.583109290046875
604,3.4581310547465476
605,3.672077799937347
606,4.48003625990267
607,4.491652795055273
608,4.446334935215486
609,3.76914896572407
610,4.2163243459939626
611,3.9692613497856746
612,4.101707672293729
613,4.3784507387352525
614,3.489826880295965
615,4.609864571896821
616,4.171209964743713
617,3.6757386864193373
618,3.558952308354405
619,4.489458806726683
620,3.761904794480432
621,3.577669449757855
622,4.143825546594169
623,4.462808409655693
624,3.289065396941635
625,4.430097153056965
626,4.523357123584164
627,3.776778225368761
628,3.820298998170086
629,4.492996858733448
630,3.3470306263153566
631,3.8335076709974767
632,4.210050536078441
633,3.033487782690896
634,3.6735779187179816
635,3.669975070403126
636,4.247579942455222
637,4.563185343828076
638,3.7861643796625364
639,3.5443597140396634
640,3.9256434586700166
641,4.236069458635729
642,2.689979229878197
643,3.9757215484344206
644,4.5502409922255165
645,4.087056271159772
646,4.174813152302094
647,4.79552088324116
648,4.0906587265554535
649,3.9230082633897254
650,4.073696625901025
651,4.474097227181308
652,3.5416573843478396
653,4.518848952192106
654,4.555775648671716
655,4.334376417151958
656,4.243293884100598
657,4.483765201567632
658,3.961484621431558
659,3.291492070162725
660,3.1181919464779853
661,4.332153171320114
662,4.25819232672607
663,4.8183522420346145
664,4.1837149575906025
665,3.8386253078746453
666,3.908743495277069
667,3.5728580911736625
668,4.179223566539306
669,4.351378721284213
670,4.165418074283953
671,4.187043714772801
672,3.9706873151904962
673,4.162926228813472
674,3.608533722222967
675,4.30075925304684
676,4.59022092540423
677,3.096118803836235
678,4.1235161201359665
679,4.248355355204577
680,4.372417512153523
681,3.389234305538145
682,3.203409414399939
683,4.170089965808483
684,4.302100066129584
685,4.555281358634256
686,4.161198647279072
687,4.21287469155297
688,3.75480908722065
689,3.8070360118170643
690,3.9706716233421204
691,4.118779706883142
692,4.3615186205377725
693,4.289919191243696
694,3.869872773484798
695,3.81272772355579
696,4.64488812769999
697,4.428141725365071
698,4.517376408214607
699,3.5349394910191747
700,3.9416494424292448
701,4.113648010325056
702,4.6992572382097
703,2.8586655042486946
704,4.637055761012512
705,4.033512314847666
706,4.290129343531015
707,4.553432520508569
708,3.473235604781044
709,2.9771112595620464
710,3.6563908161477316
711,4.607127516443728
712,3.3273351586522177
713,3.121053022677854
714,4.272193561191257
715,3.927509475581413
716,3.7055650546075567
717,3.7871406011070565
718,4.678898279363901
719,4.1813183478231455
720,3.900800804046316
721,4.096620671384193
722,4.327981652312352
723,3.529523435038463
724,4.347933739271687
725,4.412083898557827
726,4.0741237232010645
727,4.738119375855002
728,3.9830984623698016
729,2.1013227976794813
730,4.335313839161277
731,3.242661231227537
732,4.610755587623482
733,3.950543749585317
734,3.7073755915990367
735,4.097465783882615
736,4.402981024470971
737,4.58375806909669
738,3.935563577140382
739,3.1254708031209804
740,3.9502464824036476
741,4.131713617386194
742,4.521654993050985
743,4.094896324955218
744,3.70833325530501
745,4.602120263837969
746,4.101339110194084
747,4.532763238259355
748,4.381157862492428
749,4.346006091063736
750,4.104318835068051
751,3.3827819237339867
752,4.162473668315927
753,4.001418708971359
754,3.4872075586162863
755,4.390940032369364
756,4.4721265705704445
757,4.6388986345001975
758,4.609965725612696
759,3.7937246366359774
760,4.223699129653524
761,3.895512626539597
762,3.329098663794939
763,4.7254840543027665
764,4.372325664984956
765,3.125036676014532
766,4.667308229571313
767,4.357641405085811
768,4.92207298318907
769,4.3796605637052295
770,4.341834277672584
771,3.120981908384994
772,3.8967534379847697
773,4.836777459631536
774,4.213498102303461
775,4.375335024047858
776,4.798525142897013
777,4.714241718541093
778,4.283290580914801
779,3.6063641497510037
780,4.213247482738815
781,3.77618767500009
782,4.193635938843081
783,3.950355444284191
784,4.410219234965375
785,4.615493838544071
786,4.058047441391245
787,4.163566456592612
788,3.526237135456343
789,4.125294944908467
790,3.6387450133895434
791,4.346990391874909
792,3.3936784983261963
793,4.395445060828503
794,4.5377298879535
795,4.507565576214926
796,3.512121063498914
797,3.949007320865907
798,3.242803053588411
799,4.0427005874792155
800,4.39280212281523
801,3.864034843611199
802,3.5923528968908585
803,4.364441827264142
804,2.886737310139971
805,3.3111663257479313
806,3.6327650574410573
807,4.341136896305821
808,4.612906711644778
809,4.051372461224372
810,3.1567230047057837
811,3.9041903409980367
812,3.3964096553114658
813,3.8679474775193303
814,4.1350217029743686
815,4.312996865924899
816,4.594461940105315
817,3.3967605237907623
818,3.896713911629479
819,4.3711918707992465
820,4.491284889256139
821,4.380042165888613
822,4.3147196699450125
823,3.927750433247406
824,4.087146938628278
825,4.360122381408284
826,4.422515345113121
827,3.862989553353832
828,4.521316017866981
829,4.28818608439356
830,4.362548006028861
831,3.412017902684374
832,4.128233876743668
833,3.655289179103862
834,2.883581610310756
835,4.312461242267716
836,4.318227851167507
837,3.7699723083891166
838,4.388768584580391
839,4.036536204743918
840,4.024923427049733
841,3.2762988455868944
842,4.221615222606893
843,4.737188548544856
844,3.42974815104814
845,4.309310344767008
846,3.9703681058752167
847,3.2543556154820514
848,3.880348197244529
849,4.2748044598322785
850,2.247658018094643
851,4.563922708433207
852,3.266705516609858
853,4.708645941128267
854,4.289541636044567
855,4.280400918303237
856,4.357205306080658
857,4.354826740560153
858,4.523681498006191
859,4.209182089119553
860,3.2792830435864184
861,3.67369061153396
862,4.4612080132221905
863,4.668652285431948
864,4.6070790881215355
865,4.642965183260296
866,4.06737406434226
867,4.225185702042665
868,3.436325039936896
869,3.355957080329244
870,4.183107859372707
871,4.1263300953129445
872,3.5148336197061223
873,3.2286635803293526
874,3.9499069811779184
875,3.3245303012365284
876,3.7771675341161286
877,4.651918116957294
878,3.3769911242622426
879,4.551254638493942
880,3.7558328336183044
881,3.1313068997629343
882,4.230510733427472
883,2.6347549005072164
884,3.862951118446513
885,2.8387634650009583
886,4.608145683254633
887,3.9612153482154664
888,4.185793986685824
889,3.826556917229127
890,4.378214185328974
891,4.014307232783964
892,4.623465262483997
893,4.044548373006728
894,3.7291935526921316
895,4.580143607114203
896,4.331356928357948
897,4.418528902894579
898,4.3757601921669655
899,3.9847408665295734
900,4.078016108623386
901,3.4259757258856838
902,3.871613172273459
903,4.700310896140104
904,3.341729887695236
905,4.007913488409274
906,3.5506831198096966
907,4.437696359554734
908,4.764265825193956
909,3.6875650317873014
910,4.130041361027087
911,4.603602551611617
912,4.2857097880953825
913,4.371374697220392
914,3.48573430633527
915,3.579094358823279
916,4.194309980413987
917,4.249639574094518
918,4.57517687399159
919,3.694629474672574
920,4.195706863962041
921,4.526723648554093
922,4.043003066084402
923,4.390900136666205
924,4.421675198300189
925,3.8222144034051317
926,3.3404697757195354
927,4.004220642916761
928,3.6945637920207828
929,4.717641264389158
930,4.149503981990815
931,3.0903438689447054
932,2.9547811082637887
933,3.8254194712315526
934,4.157218565498193
935,4.566380121102047
936,3.9415017402580483
937,4.675492381404762
938,3.7338554960998285
939,3.758584754570856
940,3.680764764112177
941,4.483808968536817
942,4.100776493230313
943,4.474430969171004
944,4.43285036023983
945,4.638597888043044
946,4.669831014855175
947,4.153244863689393
948,4.083304735675574
949,3.044776819010137
950,4.80801529626793
951,2.7696911986536055
952,3.768457376227709
953,4.005011662421691
954,4.236621155650669
955,3.8665634264090953
956,4.881916486455515
957,4.183359257244179
958,3.8927409367483916
959,4.278142408767494
960,4.192371731443238
961,4.174907480343614
962,4.251497168370268
963,4.136136565719444
964,4.539905758148411
965,4.721764928407077
966,4.533380972245928
967,3.92986774105414
968,4.323157307897731
969,3.917398312606255
970,4.545038778488137
971,4.427677053115819
972,3.2403946896477067
973,4.248657937167797
974,4.3968590952242135
975,4.015948411471573
976,4.511565191237159
977,4.169586544097429
978,4.342891369692467
979,4.206657093007037
980,4.389706459636954
981,4.137224853491817
982,4.2486222763921315
983,4.42910383420521
984,4.1391887944795
985,4.420215221801826
986,4.165886302828497
987,4.008779232617382
988,4.091036503293745
989,4.4580721757624735
990,4.101333351509511
991,3.139696012148139
992,3.807216684552493
993,3.830870881264029
994,4.328512496940577
995,3.492750764360907
996,4.84009935673352
997,4.333662944275088
998,4.675434458711865
999,4.6842715232520025
1000,3.3545861388158715
1001,2.289208854118768
1002,4.452500857540811
1003,3.7112455825677446
1004,4.291583356293819
1005,3.861191688095165
1006,4.194603797701665
1007,3.7953074343227424
1008,4.548839334856963
1009,4.769370686716297
1010,4.116804811806755
1011,3.7408284612802296
1012,4.419796824315762
1013,4.523665625231505
1014,3.7373471537797585
1015,4.065465683723314
1016,4.4778107522336965
1017,3.940864186653581
1018,3.7944727315864313
1019,3.916271274364856
1020,4.208884261762991
1021,3.7494974009616895
1022,3.8586543238896898
1023,4.732144603200113
1024,4.219623771615368
1025,4.5647586066293115
1026,3.778006419292928
1027,3.158843011819247
1028,3.9103314706053176
1029,4.161801474528301
1030,4.406015892466063
1031,4.432164817994775
1032,4.012135020876806
1033,4.037452676902631
1034,4.329796131678855
1035,4.71152668293096
1036,3.179072627998547
1037,4.67346207642399
1038,2.425325231263615
1039,3.7205404719676642
1040,4.316664330834771
1041,4.654232606053891
1042,3.4943754607474666
1043,4.509736076270607
1044,4.534631920223432
1045,4.5436156238756755
1046,3.8737859027906913
1047,4.53470260146335
1048,4.373528830723346
1049,4.153729637013268
1050,3.8364340057070017
1051,4.826274043879796
1052,3.850102819242936
1053,4.667694408570198
1054,3.6755414375905495
1055,3.9085019947094883
1056,4.352742460169277
1057,3.5059228772226834
1058,3.3357950559578704
1059,4.121463956792713
1060,4.575287088766497
1061,3.6332084724169706
1062,4.497378696197649
1063,4.461852469174566
1064,4.353176238190306
1065,4.539737602909422
1066,3.4103509947058273
1067,4.271592061283131
1068,3.7968965824914553
1069,3.6776627670238504
1070,3.9159014344390837
1071,3.4959773229664983
1072,4.448344772622647
1073,4.451459567471177
1074,4.306804577173983
1075,3.9964191974041476
1076,4.071512747080711
1077,3.0941416243351294
1078,4.6891668304841705
1079,3.8003672776476414
1080,3.4346677266267855
1081,4.303346302520598
1082,4.213498373762811
1083,4.079285432167069
1084,4.102158688520441
1085,4.218830244781372
1086,2.8649481120092286
1087,2.4130797743072367
1088,4.347889897248476
1089,4.593604498602611
1090,2.4585584704230214
1091,3.6219240247129076
1092,3.969465858838703
1093,4.760884481737965
1094,4.202541953662493
1095,3.7983093558231076
1096,4.243482521334792
1097,3.438609132023863
1098,4.27380517948095
1099,3.861566607280325
1100,4.637780741764687
1101,3.9592739877220344
1102,4.48764714026646
1103,4.343173629503421
1104,3.9637578134654223
1105,4.3623577632238355
1106,3.910029811797012
1107,4.526647111698584
1108,3.830902869201308
1109,4.34831702449473
1110,3.73114901134891
1111,4.520555201418218
1112,4.230498870062281
1113,3.813677465305069
1114,4.375890322709738
1115,3.645208574583501
1116,4.112526559907519
1117,4.248908855967537
1118,4.132059849512389
1119,4.493520803811962
1120,4.457344024476328
1121,3.585336208968383
1122,4.313371781840171
1123,3.958584625370261
1124,3.88533660766998
1125,4.073814374172471
1126,3.9340720986508293
1127,4.847636033747877
1128,3.070816428993661
1129,3.4811223886574814
1130,2.8204957274430678
1131,4.284126654847282
1132,4.397181757346641
1133,4.3649550135449005
1134,4.149207101735944
1135,4.632429352320497
1136,4.259812052266965
1137,4.407606898015713
1138,4.744297302607427
1139,3.7474562099836306
1140,4.276006900460692
1141,4.312247527471213
1142,4.360847450378277
1143,4.775798391961616
1144,3.4964087555419088
1145,4.0670761815798935
1146,3.5330602919156906
1147,3.974683007870619
1148,3.967172990773954
1149,3.449331647627463
1150,3.2166482309123605
1151,4.2832870677506305
1152,2.9050204552745758
1153,2.8898772188407493
1154,4.054200083050387
1155,4.402017400522587
1156,3.648595900760994
1157,4.565588277211997
1158,4.249998902327089
1159,4.698276160091198
1160,4.6036058496809105
1161,3.458411694868105
1162,3.8750176455674703
1163,4.200453429366785
1164,4.003902978109397
1165,4.633047275697699
1166,4.757379545103869
1167,3.597202540402109
1168,4.4522039742572534
1169,4.334544656632883
1170,4.126256813831173
1171,3.368981141545119
1172,4.497581291711791
1173,3.0951822901047055
1174,4.046778214040053
1175,3.3262076927630897
1176,3.6180161114346543
1177,3.9667514878611123
1178,3.8365422370168076
1179,3.6685197666771514
1180,3.751966419711464
1181,3.230221595162063
1182,3.994732895651188
1183,4.540429779568583
1184,4.285185727070818
1185,4.053258312955868
1186,4.299099538363102
1187,4.881294521268965
1188,3.965787243911575
1189,3.581464882764768
1190,3.815482828532793
1191,3.947540053251726
1192,3.407663064169042
1193,3.9276754641819274
1194,3.982419701070589
1195,3.7220874423820556
1196,4.687081868053292
1197,3.9746783790759035
1198,3.939733568899232
1199,4.42373482944988
1200,4.028524527032642
1201,3.6148444889095646
1202,4.6693072031866345
1203,4.487157659667834
1204,4.052490843406924
1205,3.6623649108563527
1206,4.3762876996683024
1207,4.525667767029737
1208,4.165694927196964
1209,4.091486492512597
1210,4.05198147668896
1211,3.7390094691762
1212,3.7326209926968463
1213,4.304724223732215
1214,4.25226428220663
1215,3.7457227597710165
1216,4.407029513991806
1217,4.204657176019422
1218,3.9654021380661444
1219,2.9143573610206652
1220,4.045440239612182
1221,4.496216652005251
1222,4.858653589568296
1223,4.743079862420771
1224,2.802671704601309
1225,3.554032947890679
1226,2.9833514402284087
1227,4.173731147017721
1228,4.609652089997032
1229,3.965929075165344
1230,4.283180119069342
1231,3.598793911149046
1232,4.4858961743957835
1233,3.9946705568980754
1234,4.7982280831375475
1235,3.771679386200511
1236,4.448391577600563
1237,4.10178353140159
1238,3.5478837825761405
1239,3.7985314792926337
1240,4.621934769186829
1241,2.125325632018737
1242,4.32120343974488
1243,4.530955134893365
1244,3.6705681508474757
1245,4.260259082240818
1246,3.8566785415985696
1247,4.606150117385084
1248,4.583996728776272
1249,3.5816306762452967
1250,3.8156960495828676
1251,3.8038115414286615
1252,3.967483385781946
1253,3.3071103598347853
1254,4.624784762964091
1255,3.305029134440654
1256,4.563881437972021
1257,4.6479859226628335
1258,4.3296459246651695
1259,4.08878414190699
1260,3.9656635296701443
1261,4.186420376323363
1262,4.217972614828282
1263,4.4699510981142865
1264,4.680436845221633
1265,4.171116377835779
1266,4.51109294508362
1267,4.313711952462669
1268,4.273311293474069
1269,3.9424667658697796
1270,4.0083824624506565
1271,4.449250530015132
1272,4.373469494459694
1273,3.6900356521579396
1274,4.622530089161076
1275,3.7329203638958557
1276,4.308200326336351
1277,3.308619800313156
1278,4.532956154733392
1279,4.876365523503598
1280,4.085475884329347
1281,4.808724589615188
1282,4.189966697464561
1283,4.211315534528048
1284,3.634118979867349
1285,4.261050215237895
1286,4.1450200581242305
1287,3.353037909068402
1288,4.1178148804871855
1289,3.4064625945297218
1290,3.9568677124325795
1291,3.5752400064942442
1292,4.556605118683406
1293,3.614169402829121
1294,3.6378003111906194
1295,4.354487873187253
1296,4.92052843363539
1297,4.448270202949238
1298,3.0518547702197
1299,3.5469349296234367
1300,4.578370868919147
1301,4.499122635140096
1302,4.383906741911674
1303,3.910517705210058
1304,4.267446294459156
1305,3.529318757447995
1306,4.198147904247368
1307,4.342232235103972
1308,4.355399190248895
1309,3.799387100484976
1310,4.369817122185395
1311,4.1901200018572204
1312,4.400451351300246
1313,3.4455757694353477
1314,3.664786739482327
1315,3.6450854417385514
1316,3.6700036843969333
1317,4.5172086482324545
1318,3.969860778809491
1319,4.278348178699298
1320,4.603631551309614
1321,4.533987238694067
1322,4.333715934235324
1323,3.8553892727681047
1324,4.090255121949461
1325,3.353521936787298
1326,4.425421387415366
1327,4.306200138432666
